"timestamp","location","clan","type","item","price","store"
"09/17/18 17:01","Radom Woods","Oath","sell","Pocketknife","28","[Shop] Quacktastic Deals!"
"10/24/18 10:18","Lake Trand","Home","buy","Pocketknife","20","pi shop"
"10/24/18 10:41","Hikori","*NI*","sell","Pocketknife","25","Gemma Tabernam"
"10/24/18 11:06","Unopos Mesa","TAOM","sell","Pocketknife","25","TAOM Bazaar"
"10/24/18 11:49","Barin Plains","CoM","sell","Pocketknife","75","[Store] General store coins"
"10/24/18 11:49","Garando Mines","X","buy","Pocketknife","20","Forsworn Supplies"
"10/24/18 12:49","Droesar","firesoul","sell","Pocketknife","25","Shop of Firesouls"
"10/24/18 12:49","Moskim","Peace","sell","Pocketknife","50","Peace Keepers Super Mart"
"06/05/18 13:34","Barin Plains","CoM","sell","Poison Card","200","[Store]A little RocknRoll"
"06/05/18 13:34","Radom Woods","Recoil","sell","Poison Card","225","Eni's Random Assortment"
"09/11/18 22:33","Lake Trand","Home","buy","Poison Card","10","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Poison Card","10","pi shop"
"09/17/18 16:37","Barin Plains","CoM","sell","Poison Card","200","[Store]A little RocknRoll"
"09/17/18 16:58","Radom Woods","Recoil","sell","Poison Card","164","Eni's Random Assortment"
"09/17/18 17:01","Radom Woods","Oath","sell","Poison Card","666","[Shop] Quacktastic Deals!"
"10/24/18 10:18","Lake Trand","Home","buy","Poison Card","10","pi shop"
"10/24/18 11:49","Port Barin","]0_o[","sell","Poison Card","2000","Armour and Cards sent Home Shop"
"10/24/18 12:49","Moskim","Peace","sell","Poison Card","1000","Peace Keepers Super Mart"
"10/24/18 12:49","Moskim","Peace","buy","Poison Card","10","Peace Keepers Super Mart"
"06/03/18 11:10","Galawi","*Y*","sell","Poisoned Dagger","500","Josy's Green Groceries"
"06/05/18 13:34","Lake Essdar","Alive!","sell","Poisoned Dagger","495","Weapons and tools"
"06/05/18 13:34","Ponat Pier","~MM~","sell","Poisoned Dagger","500","This is a Shop"
"09/17/18 16:19","Lake Trand","Home","buy","Poisoned Dagger","230","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Poisoned Dagger","500","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Poisoned Dagger","500","[Store] General store coins"
"10/24/18 10:18","Lake Trand","Home","buy","Poisoned Dagger","230","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Poisoned Dagger","500","Masters of Destruction"
"10/24/18 11:49","Barin Plains","CoM","sell","Poisoned Dagger","500","[Store] General store coins"
"10/24/18 12:49","Droesar","firesoul","sell","Poisoned Dagger","400","Squirrel Central"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Poisoned Dagger","495","Weapons and tools"
"05/22/18 23:46","Port Baron","KNIGHTS","sell","Poisoned Fang","22","Whips N Chains"
"05/26/18 11:45","Ravel","Crops4$","buy","Poisoned Fang","3","Loading Ramp"
"08/29/18 07:27","Lake Trand","Home","buy","Poisoned Fang","10","pi shop"
"08/29/18 07:27","Port Baron","KNIGHTS","buy","Poisoned Fang","11","KNIGHTS DELIGHTS"
"08/29/18 07:27","Ravel","Crops4$","buy","Poisoned Fang","3","Loading Ramp"
"08/29/18 07:27","Therusia","TEAM","buy","Poisoned Fang","1","T - Mart"
"09/17/18 16:19","Lake Trand","Home","buy","Poisoned Fang","10","pi shop"
"09/17/18 16:19","Yisildor Bay","Akatsuki","sell","Poisoned Fang","20","Yugakure"
"09/17/18 16:31","Port Baron","KNIGHTS","buy","Poisoned Fang","11","KNIGHTS DELIGHTS"
"09/17/18 16:32","Port Baron","KNIGHTS","sell","Poisoned Fang","25","Whips N Chains"
"09/17/18 16:48","Ravel","Crops4$","buy","Poisoned Fang","3","Loading Ramp"
"10/24/18 10:18","Lake Trand","Home","buy","Poisoned Fang","10","pi shop"
"10/24/18 11:21","Ravel","Crops4$","buy","Poisoned Fang","3","Loading Ramp"
"05/22/18 11:09","Unopos Mesa","TAOM","sell","Poisoned Sword","500","Masters of Destruction"
"06/05/18 13:34","Lake Trand","Home","buy","Poisoned Sword","350","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Poisoned Sword","350","pi shop"
"10/24/18 10:18","Lake Trand","Home","buy","Poisoned Sword","350","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Poisoned Sword","500","Masters of Destruction"
"10/24/18 12:49","Droesar","firesoul","sell","Poisoned Sword","450","Squirrel Central"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Poisoned Sword","495","Weapons and tools"
"05/22/18 07:49","Martral","MAD","buy","Polathurn Bar","15","Irb`s Ice Cream van"
"05/22/18 19:27","Ponat","Sane?","buy","Polathurn Bar","5","Shop Til you Drop..."
"09/17/18 16:06","Martral","MAD","buy","Polathurn Bar","15","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Bar","80","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Bar","85","Homes Yard Sale"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Bar","80","pi shop"
"05/18/18 09:08","Ponat Pier","~MM~","sell","Polathurn Boots","240","Smithed Stuff"
"05/23/18 11:55","Unopos Mesa","TAOM","sell","Polathurn Boots","200","Masters of Destruction"
"06/05/18 13:34","Lake Trand","Home","sell","Polathurn Boots","225","Homes Yard Sale"
"06/11/18 09:57","Ravel","ΩMNI","sell","Polathurn Boots","150","Soc's Toy Store"
"09/17/18 16:06","Martral","MAD","sell","Polathurn Boots","1250","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Boots","140","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Boots","225","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Boots","150","[Store] General store coins"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Boots","150","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Boots","140","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Boots","200","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Boots","150","Soc's Toy Store"
"10/24/18 11:28","Naton","7sins","sell","Polathurn Boots","225","Walter's Weapons"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Boots","150","[Store] General store coins"
"05/20/18 15:15","Unopos Mesa","TAOM","sell","Polathurn Breastplate","225","Masters of Destruction"
"05/22/18 11:14","Ponat Pier","~MM~","sell","Polathurn Breastplate","300","Smithed Stuff"
"05/26/18 11:46","Barin Plains","CoM","sell","Polathurn Breastplate","300","[Store] General store coins"
"05/26/18 11:46","Ravel","ΩMNI","sell","Polathurn Breastplate","325","Soc's Toy Store"
"06/03/18 11:10","Rissdra","???","sell","Polathurn Breastplate","400","Hack n Slash"
"06/11/18 09:57","Lake Essdar","Alive!","sell","Polathurn Breastplate","345","Weapons and tools"
"06/11/18 09:57","Lake Trand","Home","sell","Polathurn Breastplate","350","Homes Yard Sale"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Breastplate","165","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Breastplate","350","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Breastplate","300","[Store] General store coins"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Breastplate","325","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Breastplate","165","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Breastplate","225","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Breastplate","325","Soc's Toy Store"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Breastplate","300","[Store] General store coins"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Polathurn Breastplate","345","Weapons and tools"
"05/18/18 09:08","Lake Trand","Home","buy","Polathurn Full Plate","165","pi shop"
"05/19/18 10:28","Ravel","ΩMNI","sell","Polathurn Full Plate","350","Soc's Toy Store"
"06/05/18 13:34","Barin Plains","CoM","sell","Polathurn Full Plate","300","[Store] General store coins"
"06/05/18 21:17","Lake Essdar","Alive!","sell","Polathurn Full Plate","345","Weapons and tools"
"06/05/18 21:17","Lake Trand","Home","sell","Polathurn Full Plate","350","Homes Yard Sale"
"06/05/18 21:17","Ponat Pier","~MM~","sell","Polathurn Full Plate","445","Smithed Stuff"
"06/11/18 09:57","Garando Mines","X","sell","Polathurn Full Plate","950","X-cellent Weapons and Armour"
"06/11/18 09:57","Martral","MAD","sell","Polathurn Full Plate","2100","Irb`s Ice Cream van"
"06/11/18 09:57","Radom Woods","Oath","sell","Polathurn Full Plate","300","[Shop] Oath Shop"
"09/12/18 18:08","Naton","7sins","sell","Polathurn Full Plate","280","Walter's Weapons"
"09/17/18 16:06","Martral","MAD","sell","Polathurn Full Plate","2100","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Full Plate","165","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Full Plate","350","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Full Plate","300","[Store] General store coins"
"09/17/18 16:45","Garando Mines","X","sell","Polathurn Full Plate","950","X-cellent Weapons and Armour"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Full Plate","350","Soc's Toy Store"
"09/17/18 17:01","Radom Woods","Oath","sell","Polathurn Full Plate","300","[Shop] Oath Shop"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Full Plate","165","pi shop"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Full Plate","350","Soc's Toy Store"
"10/24/18 11:28","Naton","7sins","sell","Polathurn Full Plate","280","Walter's Weapons"
"10/24/18 11:49","Garando Mines","X","sell","Polathurn Full Plate","950","X-cellent Weapons and Armour"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Full Plate","300","[Store] General store coins"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Polathurn Full Plate","345","Weapons and tools"
"05/17/18 21:22","Unopos Mesa","TAOM","sell","Polathurn Gloves","200","Masters of Destruction"
"05/19/18 10:28","Barin Plains","DH","sell","Polathurn Gloves","250","Elftrons Mistake (100K)"
"05/19/18 10:28","Ponat Pier","~MM~","sell","Polathurn Gloves","165","Smithed Stuff"
"06/11/18 09:57","Lake Trand","Home","buy","Polathurn Gloves","150","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Gloves","150","pi shop"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Gloves","200","[Store] General store coins"
"09/17/18 16:37","Barin Plains","DH","sell","Polathurn Gloves","250","Elftrons Mistake (100K)"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Gloves","200","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Gloves","150","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Gloves","215","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Gloves","200","Soc's Toy Store"
"10/24/18 11:28","Naton","7sins","sell","Polathurn Gloves","150","Walter's Weapons"
"05/22/18 19:27","Barin Plains","CoM","sell","Polathurn Green Boots","300","[Store] General store coins"
"06/11/18 09:57","Lake Trand","Home","buy","Polathurn Green Boots","290","pi shop"
"09/12/18 09:36","Ravel","ΩMNI","sell","Polathurn Green Boots","300","Soc's Toy Store"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Green Boots","290","pi shop"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Green Boots","300","[Store] General store coins"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Green Boots","300","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Green Boots","290","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Green Boots","300","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Green Boots","300","Soc's Toy Store"
"10/24/18 11:28","Naton","7sins","sell","Polathurn Green Boots","260","Walter's Weapons"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Green Boots","300","[Store] General store coins"
"05/22/18 11:08","Barin Plains","CoM","sell","Polathurn Hatchet","100","[Store] General store coins"
"05/22/18 11:09","Martral","MAD","sell","Polathurn Hatchet","350","Irb`s Ice Cream van"
"05/22/18 19:22","Unopos Mesa","TAOM","sell","Polathurn Hatchet","100","TAOM Bazaar"
"06/11/18 09:57","Lake Trand","Home","sell","Polathurn Hatchet","100","Homes Yard Sale"
"06/11/18 09:57","Ponat Pier","~MM~","sell","Polathurn Hatchet","100","Smithed Stuff"
"09/17/18 16:06","Martral","MAD","sell","Polathurn Hatchet","350","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Hatchet","80","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Hatchet","100","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Hatchet","100","[Store] General store coins"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Hatchet","100","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Hatchet","80","pi shop"
"10/24/18 11:06","Unopos Mesa","TAOM","sell","Polathurn Hatchet","100","TAOM Bazaar"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Hatchet","100","Soc's Toy Store"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Hatchet","100","[Store] General store coins"
"05/17/18 21:22","Martral","MAD","sell","Polathurn Helm","850","Irb`s Ice Cream van"
"06/05/18 13:34","Rissdra","???","sell","Polathurn Helm","240","Hack n Slash"
"09/17/18 16:06","Martral","MAD","sell","Polathurn Helm","850","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Helm","135","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Helm","170","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Helm","150","[Store] General store coins"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Helm","150","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Helm","135","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Helm","200","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Helm","150","Soc's Toy Store"
"10/24/18 11:28","Naton","7sins","sell","Polathurn Helm","150","Walter's Weapons"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Helm","150","[Store] General store coins"
"05/18/18 09:08","Barin Plains","CoM","sell","Polathurn Mask","200","[Store] General store coins"
"05/18/18 09:08","Lake Trand","Home","buy","Polathurn Mask","145","pi shop"
"06/05/18 13:34","Rissdra","???","sell","Polathurn Mask","160","Hack n Slash"
"06/11/18 09:57","Unopos Mesa","TAOM","sell","Polathurn Mask","200","Masters of Destruction"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Mask","145","pi shop"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Mask","200","[Store] General store coins"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Mask","200","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Mask","145","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Mask","200","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Mask","200","Soc's Toy Store"
"10/24/18 11:28","Naton","7sins","sell","Polathurn Mask","150","Walter's Weapons"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Mask","200","[Store] General store coins"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Polathurn Mask","165","Weapons and tools"
"06/04/18 12:03","Lake Trand","Home","buy","Polathurn Mirror Shield","760","pi shop"
"06/05/18 13:34","Ravel","ΩMNI","sell","Polathurn Mirror Shield","2500","Soc's Toy Store"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Mirror Shield","760","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Mirror Shield","2500","Homes Yard Sale"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Mirror Shield","2500","pi shop"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Mirror Shield","2500","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","sell","Polathurn Mirror Shield","2500","pi shop"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Mirror Shield","760","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Mirror Shield","7500","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Mirror Shield","2500","Soc's Toy Store"
"10/24/18 11:28","Naton","7sins","sell","Polathurn Mirror Shield","5000","Walter's Weapons"
"05/18/18 09:08","Lake Trand","Home","sell","Polathurn Pickaxe","100","Homes Yard Sale"
"06/03/18 21:42","Unopos Mesa","TAOM","sell","Polathurn Pickaxe","100","TAOM Bazaar"
"06/11/18 09:57","Lake Trand","Home","buy","Polathurn Pickaxe","80","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Pickaxe","80","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Pickaxe","100","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Pickaxe","100","[Store] General store coins"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Pickaxe","100","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Pickaxe","80","pi shop"
"10/24/18 11:06","Unopos Mesa","TAOM","sell","Polathurn Pickaxe","100","TAOM Bazaar"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Pickaxe","100","Soc's Toy Store"
"10/24/18 11:26","Naton","7sins","sell","Polathurn Pickaxe","120","Pickaxe Plus"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Pickaxe","100","[Store] General store coins"
"05/18/18 09:08","Garando Mines","X","sell","Polathurn Shield","300","X-cellent Weapons and Armour"
"05/22/18 11:05","Ponat Pier","~MM~","sell","Polathurn Shield","165","Smithed Stuff"
"06/04/18 00:33","Ravel","ΩMNI","sell","Polathurn Shield","200","Soc's Toy Store"
"06/05/18 13:34","Lake Trand","Home","buy","Polathurn Shield","155","pi shop"
"06/05/18 13:34","Martral","MAD","sell","Polathurn Shield","600","Irb`s Ice Cream van"
"06/11/18 09:57","Barin Plains","CoM","sell","Polathurn Shield","200","[Store] General store coins"
"06/11/18 09:57","Lake Trand","Home","sell","Polathurn Shield","225","Homes Yard Sale"
"09/17/18 16:06","Martral","MAD","sell","Polathurn Shield","600","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Shield","155","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Shield","225","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Shield","200","[Store] General store coins"
"09/17/18 16:45","Garando Mines","X","sell","Polathurn Shield","300","X-cellent Weapons and Armour"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Shield","200","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Shield","155","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Shield","210","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Shield","200","Soc's Toy Store"
"10/24/18 11:49","Garando Mines","X","sell","Polathurn Shield","300","X-cellent Weapons and Armour"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Shield","200","[Store] General store coins"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Polathurn Shield","220","Weapons and tools"
"05/18/18 09:08","Ponat Pier","~MM~","sell","Polathurn Shin Guards","165","Smithed Stuff"
"05/19/18 10:28","Ravel","ΩMNI","sell","Polathurn Shin Guards","150","Soc's Toy Store"
"05/20/18 15:19","Unopos Mesa","TAOM","sell","Polathurn Shin Guards","210","Masters of Destruction"
"06/05/18 13:34","Lake Trand","Home","sell","Polathurn Shin Guards","170","Homes Yard Sale"
"06/11/18 09:57","Lake Trand","Home","buy","Polathurn Shin Guards","141","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Shin Guards","141","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Shin Guards","170","Homes Yard Sale"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Shin Guards","150","[Store] General store coins"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Shin Guards","150","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Shin Guards","141","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Polathurn Shin Guards","210","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Shin Guards","150","Soc's Toy Store"
"10/24/18 11:28","Naton","7sins","sell","Polathurn Shin Guards","150","Walter's Weapons"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Shin Guards","150","[Store] General store coins"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Polathurn Shin Guards","165","Weapons and tools"
"05/19/18 10:28","Ravel","ΩMNI","sell","Polathurn Tongs","175","Soc's Toy Store"
"05/22/18 19:27","Barin Plains","CoM","sell","Polathurn Tongs","172","[Store] General store coins"
"06/11/18 09:57","Barin Plains","DH","sell","Polathurn Tongs","250","Elftrons Mistake (100K)"
"06/11/18 09:57","Lake Trand","Home","sell","Polathurn Tongs","175","Homes Yard Sale"
"09/17/18 16:19","Lake Trand","Home","buy","Polathurn Tongs","165","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Polathurn Tongs","175","Homes Yard Sale"
"09/17/18 16:19","Matral","MAD","sell","Polathurn Tongs","999","pi's party shop"
"09/17/18 16:33","Baron Plains","*HT*","sell","Polathurn Tongs","4444","Shanie's Shop"
"09/17/18 16:35","Barin Plains","CoM","sell","Polathurn Tongs","172","[Store] General store coins"
"09/17/18 16:37","Barin Plains","DH","sell","Polathurn Tongs","250","Elftrons Mistake (100K)"
"09/17/18 16:50","Ravel","ΩMNI","sell","Polathurn Tongs","175","Soc's Toy Store"
"09/17/18 17:01","Radom Woods","Oath","sell","Polathurn Tongs","300","[Shop] Oath Shop"
"10/24/18 10:18","Lake Trand","Home","buy","Polathurn Tongs","165","pi shop"
"10/24/18 11:24","Ravel","ΩMNI","sell","Polathurn Tongs","175","Soc's Toy Store"
"10/24/18 11:49","Barin Plains","CoM","sell","Polathurn Tongs","172","[Store] General store coins"
"05/21/18 12:17","Lake Trand","Home","buy","Potato","18","pi shop"
"05/21/18 12:17","Mount Pharos","Shush!","sell","Potato","15","Rudi's Restaurant and Market"
"05/21/18 12:17","Port Schow","JACK","sell","Potato","20","Neddys"
"05/21/18 12:17","Ravel","Crops4$","buy","Potato","10","Da Crop Shop"
"05/21/18 12:17","Ravel","Crops4$","sell","Potato","25","Da Crop Shop"
"09/17/18 16:19","Lake Trand","Home","buy","Potato","18","pi shop"
"09/17/18 16:47","Ravel","Crops4$","buy","Potato","10","Da Crop Shop"
"09/17/18 16:47","Ravel","Crops4$","sell","Potato","25","Da Crop Shop"
"09/17/18 16:58","Radom Woods","Recoil","sell","Potato","15","Eni's Random Assortment"
"10/24/18 10:18","Lake Trand","Home","buy","Potato","18","pi shop"
"10/24/18 10:37","Bulbas","GRRRWL","sell","Potato","21","Fattys Pleasure Palace"
"10/24/18 11:20","Ravel","Crops4$","sell","Potato","25","Da Crop Shop"
"10/24/18 11:20","Ravel","Crops4$","buy","Potato","10","Da Crop Shop"
"05/23/18 12:02","Lake Trand","Home","buy","Potatoes Au Gratin","55","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Potatoes Au Gratin","55","pi shop"
"10/24/18 10:18","Lake Trand","Home","buy","Potatoes Au Gratin","55","pi shop"
"10/24/18 10:43","Hikori","Bubble","buy","Potatoes Au Gratin","58","Toil and Trouble"
"10/24/18 11:49","Port Schow","JACK","sell","Potatoes Au Gratin","80","Jack Goods"
"09/10/18 18:18","Lake Trand","Home","buy","Present Card","10","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Present Card","10","pi shop"
"10/24/18 10:18","Lake Trand","Home","buy","Present Card","10","pi shop"
"10/24/18 12:49","Moskim","Peace","buy","Present Card","10","Peace Keepers Super Mart"
"09/17/18 16:19","Lake Trand","Home","buy","Prismatic Necklace","32000","pi shop"
"10/24/18 10:18","Lake Trand","Home","buy","Prismatic Necklace","32000","pi shop"
"05/23/18 11:57","Lake Trand","Home","sell","Prismatic Ring","65000","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Prismatic Ring","30000","pi shop"
"09/17/18 16:35","Barin Plains","CoM","sell","Prismatic Ring","48000","[Store] General store coins"
"10/24/18 10:18","Lake Trand","Home","buy","Prismatic Ring","30000","pi shop"
"10/24/18 11:49","Barin Plains","CoM","sell","Prismatic Ring","48000","[Store] General store coins"
"05/24/18 11:16","Hikori","Bubble","buy","Purple-banded Staff","200000","The Glass of Bubbly"
"09/11/18 22:36","Lake Trand","Home","buy","Purple-banded Staff","25000","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Purple-banded Staff","25000","pi shop"
"10/24/18 10:18","Lake Trand","Home","buy","Purple-banded Staff","25000","pi shop"
"10/24/18 10:42","Hikori","Bubble","buy","Purple-banded Staff","200000","The Glass of Bubbly"
"05/21/18 15:00","Barin Plains","CoM","sell","Quainium Coin","1300","[Store] Magic and Wood Shop"
"05/21/18 15:00","Lake Essdar","Olympus","sell","Quainium Coin","1500","Elysium shopping mall"
"05/21/18 15:00","Lake Trand","Home","buy","Quainium Coin","500","pi shop"
"05/22/18 11:08","Tropi","","buy","Quainium Coin","900","."
"05/22/18 11:13","Radom Woods","Oath","buy","Quainium Coin","500","[Shop] Midnighte Express"
"06/04/18 12:00","Marossa","PWI","sell","Quainium Coin","1250","The Padded Cell"
"09/10/18 09:47","Barin Plains","CoM","sell","Quainium Coin","1300","[Store] Magic and Wood Shop"
"09/10/18 09:47","Lake Essdar","Olympus","sell","Quainium Coin","1500","Elysium shopping mall"
"09/10/18 09:47","Lake Trand","Home","buy","Quainium Coin","500","pi shop"
"09/10/18 09:47","Marossa","PWI","sell","Quainium Coin","1250","The Padded Cell"
"09/10/18 09:47","Port Schow","JACK","sell","Quainium Coin","1200","Jack Goods"
"09/10/18 09:47","Radom Woods","Oath","buy","Quainium Coin","500","[Shop] Midnighte Express"
"09/10/18 09:47","Tropi","","buy","Quainium Coin","900","."
"09/17/18 16:19","Lake Trand","Home","buy","Quainium Coin","500","pi shop"
"09/17/18 16:36","Barin Plains","CoM","sell","Quainium Coin","1300","[Store] Magic and Wood Shop"
"09/17/18 17:00","Radom Woods","Oath","buy","Quainium Coin","500","[Shop] Midnighte Express"
"10/08/18 11:19","Barin Plains","CoM","sell","Quainium Coin","1300","[Store] Magic and Wood Shop"
"10/08/18 11:19","Lake Essdar","Olympus","sell","Quainium Coin","1500","Elysium shopping mall"
"10/08/18 11:19","Lake Trand","Home","buy","Quainium Coin","500","pi shop"
"10/08/18 11:19","Marossa","PWI","sell","Quainium Coin","1250","The Padded Cell"
"10/08/18 11:19","Radom Woods","Oath","buy","Quainium Coin","500","[Shop] Midnighte Express"
"10/08/18 11:19","Tropi","","buy","Quainium Coin","900","."
"10/24/18 10:18","Lake Trand","Home","buy","Quainium Coin","500","pi shop"
"10/24/18 11:07","Marossa","PWI","sell","Quainium Coin","1250","The Padded Cell"
"10/24/18 11:08","Marossa","Sight","sell","Quainium Coin","1100","Out of Sight [50k]"
